,0
64541,0
64542,0
64543,0
64544,0
64545,0
64546,0
64547,1
64548,0
64549,0
64550,0
64551,0
64552,0
64553,1
64554,0
64555,0
64556,0
64557,0
64558,0
64559,1
64560,0
64561,0
64562,1
64563,0
64564,0
64565,1
64566,0
64567,0
64568,0
64569,1
64570,1
64571,1
64572,0
64573,0
64574,0
64575,0
64576,1
64577,1
64578,0
64579,0
64580,0
64581,0
64582,0
64583,0
64584,0
64585,0
64586,1
64587,0
64588,1
64589,0
64590,1
64591,0
64592,0
64593,0
64594,0
64595,0
64596,0
64597,1
64598,1
64599,0
64600,0
64601,0
64602,0
64603,0
64604,1
64605,1
64606,1
64607,0
64608,0
64609,0
64610,0
64611,0
64612,0
64613,1
64614,0
64615,0
64616,1
64617,0
64618,1
64619,0
64620,0
64621,1
64622,1
64623,0
64624,0
64625,0
64626,0
64627,1
64628,1
64629,0
64630,0
64631,0
64632,0
64633,0
64634,0
64635,0
64636,1
64637,0
64638,0
64639,0
64640,0
64641,0
64642,0
64643,0
64644,0
64645,1
64646,0
64647,0
64648,1
64649,0
64650,1
64651,0
64652,0
64653,0
64654,1
64655,0
64656,0
64657,0
64658,0
64659,1
64660,0
64661,0
64662,0
64663,1
64664,1
64665,1
64666,0
64667,0
64668,0
64669,0
64670,0
64671,0
64672,0
64673,1
64674,0
64675,0
64676,0
64677,0
64678,0
64679,0
64680,0
64681,0
64682,0
64683,0
64684,0
64685,0
64686,1
64687,0
64688,0
64689,1
64690,0
64691,1
64692,1
64693,1
64694,1
64695,0
64696,0
64697,0
64698,0
64699,1
64700,1
64701,0
64702,1
64703,0
64704,0
64705,1
64706,0
64707,0
64708,1
64709,1
64710,0
64711,0
64712,0
64713,1
64714,1
64715,0
64716,0
64717,0
64718,0
64719,0
64720,0
64721,0
64722,1
64723,1
64724,1
64725,0
64726,0
64727,0
64728,0
64729,1
64730,0
64731,0
64732,0
64733,1
64734,1
64735,0
64736,0
64737,1
64738,0
64739,0
64740,0
64741,1
64742,0
64743,1
64744,1
64745,1
64746,1
64747,1
64748,0
64749,0
64750,0
64751,0
64752,1
64753,0
64754,1
64755,0
64756,0
64757,0
64758,0
64759,1
64760,0
64761,0
64762,0
64763,0
64764,0
64765,1
64766,1
64767,0
64768,1
64769,0
64770,0
64771,0
64772,0
64773,1
64774,0
64775,1
64776,0
64777,0
64778,0
64779,0
64780,1
64781,0
64782,0
64783,1
64784,1
64785,1
64786,1
64787,0
64788,0
64789,1
64790,0
64791,0
64792,1
64793,0
64794,1
64795,0
64796,0
64797,0
64798,1
64799,1
64800,0
64801,1
64802,1
64803,0
64804,0
64805,0
64806,0
64807,0
64808,1
64809,1
64810,1
64811,0
64812,0
64813,0
64814,0
64815,0
64816,1
64817,1
64818,0
64819,1
64820,1
64821,0
64822,0
64823,0
64824,0
64825,0
64826,0
64827,0
64828,0
64829,0
64830,1
64831,1
64832,1
64833,1
64834,1
64835,0
64836,1
64837,0
64838,0
64839,0
64840,1
64841,0
64842,0
64843,0
64844,1
64845,1
64846,0
64847,0
64848,0
64849,1
64850,1
64851,1
64852,0
64853,1
64854,1
64855,0
64856,0
64857,0
64858,0
64859,1
64860,0
64861,1
64862,0
64863,1
64864,1
64865,0
64866,0
64867,0
64868,1
64869,0
64870,0
64871,1
64872,0
64873,0
64874,1
64875,0
64876,0
64877,1
64878,1
64879,1
64880,1
64881,0
64882,0
64883,1
64884,1
64885,0
64886,0
64887,0
64888,0
64889,0
64890,0
64891,1
64892,1
64893,1
64894,0
64895,1
64896,0
64897,0
64898,1
64899,0
64900,0
64901,1
64902,1
64903,0
64904,0
64905,1
64906,0
64907,1
64908,0
64909,1
64910,0
64911,0
64912,0
64913,0
64914,0
64915,0
64916,1
64917,1
64918,0
64919,0
64920,0
64921,1
64922,1
64923,0
64924,0
64925,0
64926,0
64927,0
64928,0
64929,1
64930,1
64931,1
64932,1
64933,0
64934,1
64935,1
64936,1
64937,0
64938,0
64939,0
64940,1
64941,0
64942,0
64943,0
64944,0
64945,0
64946,0
64947,0
64948,0
64949,1
64950,1
64951,0
64952,1
64953,0
64954,1
64955,1
64956,0
64957,0
64958,0
64959,1
64960,0
64961,0
64962,0
64963,0
64964,1
64965,0
64966,0
64967,0
64968,1
64969,1
64970,0
64971,0
64972,0
64973,1
64974,0
64975,0
64976,1
64977,0
64978,1
64979,0
64980,0
64981,0
64982,0
64983,1
64984,0
64985,1
64986,0
64987,1
64988,0
64989,1
64990,0
64991,0
64992,0
64993,0
64994,1
64995,0
64996,1
64997,0
64998,0
64999,0
65000,0
65001,0
65002,0
65003,0
65004,0
65005,1
65006,1
65007,0
65008,0
65009,0
65010,0
65011,1
65012,1
65013,0
65014,0
65015,1
65016,1
65017,0
65018,1
65019,0
65020,0
65021,0
65022,0
65023,0
65024,1
65025,0
65026,0
65027,1
65028,1
65029,0
65030,0
65031,0
65032,0
65033,1
65034,0
65035,0
65036,0
65037,0
65038,0
65039,1
65040,0
65041,0
65042,1
65043,0
65044,0
65045,1
65046,1
65047,1
65048,0
65049,0
65050,0
65051,0
65052,0
65053,0
65054,1
65055,0
65056,0
65057,0
65058,0
65059,1
65060,0
65061,0
65062,0
65063,0
65064,0
65065,0
65066,0
65067,0
65068,0
65069,1
65070,0
65071,0
65072,0
65073,0
65074,0
65075,0
65076,1
65077,0
65078,0
65079,0
65080,0
65081,0
65082,0
65083,0
65084,1
65085,1
65086,1
65087,1
65088,0
65089,1
65090,0
65091,0
65092,0
65093,0
65094,0
65095,0
65096,1
65097,0
65098,1
65099,0
65100,0
65101,1
65102,1
65103,0
65104,0
65105,1
65106,1
65107,0
65108,0
65109,0
65110,1
65111,1
65112,0
65113,1
65114,1
65115,0
65116,0
65117,0
65118,1
65119,0
65120,1
65121,0
65122,0
65123,0
65124,0
65125,0
65126,1
65127,0
65128,0
65129,0
65130,0
65131,0
65132,0
65133,0
65134,1
65135,0
65136,0
65137,0
65138,1
65139,0
65140,0
65141,0
65142,0
65143,0
65144,1
65145,0
65146,1
65147,0
65148,1
65149,1
65150,0
65151,0
65152,1
65153,0
65154,1
65155,0
65156,1
65157,0
65158,1
65159,0
65160,0
65161,1
65162,1
65163,0
65164,0
65165,1
65166,1
65167,1
65168,1
65169,1
65170,1
65171,1
65172,0
65173,1
65174,0
65175,1
65176,0
65177,0
65178,0
65179,0
65180,1
65181,0
65182,0
65183,0
65184,0
65185,1
65186,0
65187,0
65188,1
65189,1
65190,0
65191,0
65192,0
65193,0
65194,0
65195,0
65196,0
65197,0
65198,1
65199,0
65200,0
65201,0
65202,0
65203,0
65204,0
65205,0
65206,1
65207,0
65208,0
65209,0
65210,1
65211,0
65212,0
65213,0
65214,0
65215,0
65216,1
65217,1
65218,0
65219,1
65220,0
65221,1
65222,0
65223,0
65224,0
65225,0
65226,1
65227,0
65228,0
65229,1
65230,0
65231,0
65232,0
65233,0
65234,0
65235,1
65236,1
65237,0
65238,0
65239,1
65240,1
65241,0
65242,0
65243,0
65244,0
65245,0
65246,0
65247,0
65248,1
65249,0
65250,0
65251,1
65252,0
65253,0
65254,1
65255,0
65256,1
65257,0
65258,0
65259,0
65260,1
65261,0
65262,0
65263,1
65264,0
65265,1
65266,0
65267,1
65268,1
65269,0
65270,1
65271,0
65272,0
65273,0
65274,1
65275,0
65276,1
65277,1
65278,0
65279,0
65280,1
65281,0
65282,1
65283,0
65284,1
65285,1
65286,1
65287,0
65288,0
65289,1
65290,0
65291,0
65292,0
65293,0
65294,0
65295,0
65296,0
65297,0
65298,1
65299,0
65300,0
65301,0
65302,0
65303,0
65304,0
65305,0
65306,1
65307,1
65308,0
65309,0
65310,0
65311,0
65312,1
65313,1
65314,0
65315,0
65316,0
65317,1
65318,0
65319,0
65320,0
65321,1
65322,1
65323,1
65324,1
65325,1
65326,1
65327,1
65328,0
65329,1
65330,1
65331,1
65332,1
65333,1
65334,1
65335,0
65336,1
65337,0
65338,0
65339,1
65340,0
65341,0
65342,1
65343,0
65344,0
65345,1
65346,1
65347,0
65348,0
65349,0
65350,0
65351,0
65352,0
65353,1
65354,0
65355,1
65356,0
65357,0
65358,0
65359,0
65360,0
65361,0
65362,1
65363,1
65364,0
65365,0
65366,0
65367,1
65368,0
65369,1
65370,1
65371,0
65372,1
65373,1
65374,0
65375,0
65376,0
65377,0
65378,1
65379,1
65380,0
65381,0
65382,0
65383,1
65384,0
65385,0
65386,0
65387,0
65388,0
65389,0
65390,0
65391,0
65392,1
65393,0
65394,0
65395,0
65396,0
65397,1
65398,0
65399,0
65400,0
65401,0
65402,0
65403,1
65404,0
65405,0
65406,0
65407,0
65408,0
65409,0
65410,1
65411,0
65412,1
65413,0
65414,0
65415,0
65416,0
65417,0
65418,0
65419,0
65420,1
65421,0
65422,0
65423,1
65424,1
65425,0
65426,0
65427,0
65428,0
65429,1
65430,0
65431,1
65432,0
65433,0
65434,0
65435,1
65436,1
65437,0
65438,1
65439,0
65440,0
65441,1
65442,1
65443,1
65444,0
65445,0
65446,0
65447,0
65448,0
65449,0
65450,1
65451,0
65452,1
65453,1
65454,0
65455,0
65456,0
65457,1
65458,0
65459,0
65460,0
65461,1
65462,0
65463,1
65464,0
65465,1
65466,0
65467,0
65468,1
65469,0
65470,0
65471,1
65472,0
65473,0
65474,1
65475,0
65476,0
65477,1
65478,1
65479,1
65480,1
65481,0
65482,0
65483,1
65484,0
65485,1
65486,0
65487,0
65488,0
65489,1
65490,1
65491,0
65492,0
65493,0
65494,1
65495,1
65496,1
65497,1
65498,1
65499,1
65500,0
65501,1
65502,0
65503,1
65504,0
65505,0
65506,0
65507,0
65508,0
65509,0
65510,0
65511,0
65512,0
65513,0
65514,0
65515,0
65516,1
65517,1
65518,0
65519,0
65520,0
65521,0
65522,1
65523,0
65524,0
65525,1
65526,1
65527,0
65528,1
65529,0
65530,1
65531,0
65532,1
65533,0
65534,0
65535,1
65536,1
65537,0
65538,1
65539,0
65540,0
65541,0
65542,0
65543,0
65544,0
65545,0
65546,0
65547,0
65548,0
65549,0
65550,1
65551,0
65552,1
65553,0
65554,1
65555,0
65556,1
65557,1
65558,0
65559,0
65560,0
65561,1
65562,1
65563,0
65564,0
65565,0
65566,0
65567,0
65568,0
65569,0
65570,0
65571,0
65572,0
65573,1
65574,1
65575,0
65576,0
65577,1
65578,1
65579,0
65580,1
65581,0
65582,0
65583,1
65584,0
65585,0
65586,0
65587,0
65588,1
65589,0
65590,0
65591,0
65592,0
65593,1
65594,1
65595,0
65596,0
65597,0
65598,0
65599,0
65600,0
65601,1
65602,1
65603,0
65604,1
65605,0
65606,0
65607,0
65608,1
65609,0
65610,0
65611,0
65612,1
65613,0
65614,1
65615,0
65616,0
65617,1
65618,0
65619,0
65620,1
65621,0
65622,1
65623,1
65624,1
65625,0
65626,0
65627,1
65628,0
65629,0
65630,1
65631,0
65632,0
65633,0
65634,1
65635,0
65636,1
65637,0
65638,0
65639,0
65640,0
65641,1
65642,0
65643,0
65644,0
65645,1
65646,0
65647,1
65648,1
65649,1
65650,1
65651,0
65652,0
65653,0
65654,0
65655,0
65656,1
65657,0
65658,1
65659,0
65660,0
65661,0
65662,0
65663,0
65664,1
65665,0
65666,1
65667,0
65668,0
65669,0
65670,1
65671,0
65672,0
65673,0
65674,0
65675,0
65676,0
65677,1
65678,1
65679,0
65680,1
65681,0
65682,0
65683,0
65684,0
65685,0
65686,1
65687,1
65688,0
65689,1
65690,0
65691,0
65692,0
65693,1
65694,1
65695,0
65696,0
65697,0
65698,1
65699,0
65700,0
65701,0
65702,0
65703,0
65704,1
65705,0
65706,0
65707,0
65708,0
65709,1
65710,0
65711,0
65712,0
65713,0
65714,0
65715,1
65716,0
65717,0
65718,0
65719,1
65720,1
65721,1
65722,0
65723,1
65724,0
65725,1
65726,1
65727,0
65728,0
65729,1
65730,0
65731,1
65732,0
65733,0
65734,1
65735,0
65736,0
65737,0
65738,0
65739,1
65740,0
65741,0
65742,0
65743,0
65744,0
65745,0
65746,1
65747,0
65748,1
65749,0
65750,1
65751,1
65752,0
65753,0
65754,0
65755,0
65756,1
65757,0
65758,0
65759,1
65760,0
65761,0
65762,0
65763,0
65764,1
65765,0
65766,0
65767,1
65768,0
65769,0
65770,0
65771,0
65772,0
65773,1
65774,1
65775,1
65776,0
65777,0
65778,0
65779,1
65780,0
65781,0
65782,0
65783,0
65784,0
65785,1
65786,0
65787,0
65788,0
65789,0
65790,1
65791,1
65792,1
65793,1
65794,1
65795,1
65796,1
65797,0
65798,0
65799,0
65800,0
65801,0
65802,1
65803,0
65804,0
65805,0
65806,1
65807,0
65808,1
65809,1
65810,0
65811,0
65812,1
65813,0
65814,0
65815,0
65816,1
65817,0
65818,1
65819,0
65820,0
65821,0
65822,1
65823,1
65824,0
65825,0
65826,0
65827,0
65828,0
65829,1
65830,0
65831,1
65832,0
65833,0
65834,0
65835,0
65836,0
65837,0
65838,0
65839,0
65840,0
65841,0
65842,0
65843,0
65844,0
65845,1
65846,0
65847,0
65848,0
65849,1
65850,0
65851,1
65852,0
65853,0
65854,0
65855,0
65856,1
65857,0
65858,0
65859,0
65860,0
65861,0
65862,0
65863,0
65864,1
65865,0
65866,0
65867,0
65868,0
65869,1
65870,0
65871,0
65872,1
65873,1
65874,0
65875,0
65876,0
65877,0
65878,0
65879,0
65880,0
65881,1
65882,0
65883,0
65884,0
65885,1
65886,0
65887,0
65888,1
65889,0
65890,0
65891,0
65892,1
65893,1
65894,0
65895,0
65896,0
65897,1
65898,1
65899,0
65900,1
65901,1
65902,0
65903,0
65904,1
65905,0
65906,0
65907,1
65908,1
65909,0
65910,1
65911,0
65912,0
65913,1
65914,0
65915,0
65916,0
65917,0
65918,0
65919,0
65920,0
65921,0
65922,0
65923,1
65924,0
65925,0
65926,1
65927,0
65928,0
65929,0
65930,0
65931,0
65932,0
65933,1
65934,0
65935,0
65936,0
65937,1
65938,0
65939,0
65940,0
65941,1
65942,0
65943,1
65944,0
65945,0
65946,1
65947,0
65948,0
65949,0
65950,0
65951,0
65952,0
65953,0
65954,1
65955,0
65956,0
65957,0
65958,0
65959,0
65960,0
65961,0
65962,0
65963,1
65964,0
65965,0
65966,0
65967,1
65968,0
65969,0
65970,0
65971,1
65972,0
65973,1
65974,1
65975,0
65976,0
65977,1
65978,1
65979,1
65980,0
65981,0
65982,0
65983,1
65984,0
65985,0
65986,0
65987,0
65988,0
65989,0
65990,0
65991,1
65992,0
65993,0
65994,0
65995,1
65996,1
65997,0
65998,1
65999,0
66000,0
66001,1
66002,0
66003,0
66004,0
66005,0
66006,0
66007,0
66008,1
66009,0
66010,0
66011,0
66012,1
66013,0
66014,0
66015,0
66016,1
66017,0
66018,0
66019,0
66020,0
66021,0
66022,0
66023,1
66024,0
66025,0
66026,0
66027,0
66028,0
66029,1
66030,0
66031,1
66032,1
66033,1
66034,0
66035,0
66036,0
66037,0
66038,0
66039,1
66040,0
66041,0
66042,0
66043,0
66044,0
66045,1
66046,1
66047,1
66048,0
66049,0
66050,1
66051,1
66052,1
66053,0
66054,1
66055,0
66056,1
66057,0
66058,0
66059,1
66060,1
66061,0
66062,0
66063,0
66064,0
66065,0
66066,0
66067,0
66068,0
66069,0
66070,0
66071,1
66072,0
66073,0
66074,1
66075,1
66076,0
66077,1
66078,1
66079,1
66080,1
66081,0
66082,0
66083,0
66084,0
66085,0
66086,1
66087,1
66088,1
66089,1
66090,1
66091,1
66092,1
66093,1
66094,1
66095,0
66096,0
66097,0
66098,0
66099,0
66100,0
66101,0
66102,1
66103,1
66104,1
66105,0
66106,0
66107,0
66108,0
66109,0
66110,1
66111,0
66112,0
66113,1
66114,0
66115,1
66116,0
66117,1
66118,1
66119,1
66120,0
66121,0
66122,1
66123,1
66124,0
66125,1
66126,0
66127,0
66128,0
66129,1
66130,1
66131,0
66132,0
66133,1
66134,1
66135,0
66136,1
66137,1
66138,0
66139,1
66140,0
66141,1
66142,0
66143,0
66144,0
66145,1
66146,0
66147,0
66148,1
66149,1
66150,1
66151,1
66152,0
66153,1
66154,1
66155,0
66156,1
66157,1
66158,0
66159,0
66160,1
66161,0
66162,0
66163,0
66164,0
66165,0
66166,0
66167,0
66168,1
66169,1
66170,1
66171,0
66172,0
66173,0
66174,1
66175,0
66176,0
66177,1
66178,0
66179,1
66180,1
66181,0
66182,0
66183,0
66184,1
66185,0
66186,0
66187,1
66188,1
66189,0
66190,0
66191,0
66192,1
66193,1
66194,0
66195,1
66196,1
66197,1
66198,0
66199,0
66200,0
66201,0
66202,0
66203,0
66204,1
66205,1
66206,0
66207,0
66208,0
66209,0
66210,0
66211,0
66212,0
66213,0
66214,1
66215,1
66216,1
66217,0
66218,0
66219,0
66220,0
66221,1
66222,0
66223,0
66224,0
66225,0
66226,0
66227,1
66228,0
66229,0
66230,1
66231,1
66232,1
66233,0
66234,0
66235,0
66236,1
66237,0
66238,0
66239,0
66240,1
66241,0
66242,0
66243,0
66244,0
66245,0
66246,1
66247,1
66248,1
66249,1
66250,1
66251,0
66252,1
66253,0
66254,1
66255,0
66256,0
66257,0
66258,0
66259,0
66260,0
66261,0
66262,0
66263,0
66264,0
66265,0
66266,0
66267,0
66268,1
66269,0
66270,0
66271,0
66272,0
66273,1
66274,0
66275,0
66276,0
66277,0
66278,0
66279,0
66280,0
66281,1
66282,1
66283,0
66284,0
66285,1
66286,1
66287,1
66288,0
66289,0
66290,0
66291,0
66292,1
66293,1
66294,0
66295,0
66296,0
66297,1
66298,1
66299,1
66300,0
66301,1
66302,0
66303,1
66304,0
66305,0
66306,0
66307,0
66308,0
66309,1
66310,1
66311,0
66312,0
66313,1
66314,0
66315,1
66316,1
66317,0
66318,1
66319,0
66320,1
66321,0
66322,0
66323,0
66324,0
66325,0
66326,1
66327,0
66328,0
66329,0
66330,0
66331,1
66332,1
66333,0
66334,1
66335,1
66336,1
66337,1
66338,0
66339,0
66340,0
66341,1
66342,1
66343,1
66344,1
66345,1
66346,0
66347,0
66348,0
66349,0
66350,0
66351,0
66352,1
66353,0
66354,0
66355,1
66356,0
66357,0
66358,0
66359,0
66360,1
66361,0
66362,1
66363,0
66364,0
66365,0
66366,0
66367,0
66368,0
66369,0
66370,0
66371,0
66372,1
66373,1
66374,1
66375,0
66376,0
66377,0
66378,0
66379,1
66380,0
66381,0
66382,0
66383,1
66384,0
66385,1
66386,1
66387,0
66388,0
66389,1
66390,1
66391,0
66392,1
66393,0
66394,0
66395,0
66396,1
66397,0
66398,1
66399,0
66400,1
66401,0
66402,0
66403,1
66404,0
66405,0
66406,0
66407,0
66408,1
66409,0
66410,1
66411,1
66412,0
66413,1
66414,0
66415,0
66416,0
66417,0
66418,1
66419,1
66420,1
66421,0
66422,1
66423,0
66424,0
66425,1
66426,1
66427,0
66428,0
66429,1
66430,1
66431,1
66432,0
66433,1
66434,0
66435,1
66436,0
66437,0
66438,1
66439,1
66440,0
66441,1
66442,1
66443,0
66444,0
66445,0
66446,0
66447,0
66448,1
66449,1
66450,0
66451,1
66452,0
66453,0
66454,0
66455,0
66456,1
66457,1
66458,0
66459,1
66460,0
66461,0
66462,0
66463,0
66464,0
66465,1
66466,0
66467,0
66468,1
66469,0
66470,0
66471,1
66472,0
66473,0
66474,0
66475,0
66476,0
66477,0
66478,0
66479,0
66480,1
66481,0
66482,1
66483,0
66484,1
66485,1
66486,0
66487,1
66488,0
66489,0
66490,0
66491,0
66492,1
66493,0
66494,1
66495,0
66496,1
66497,1
66498,0
66499,1
66500,0
66501,1
66502,1
66503,0
66504,0
66505,1
66506,0
66507,0
66508,1
66509,0
66510,0
66511,1
66512,0
66513,0
66514,0
66515,0
66516,0
66517,0
66518,0
66519,0
66520,0
66521,1
66522,0
66523,0
66524,0
66525,0
66526,1
66527,1
66528,0
66529,1
66530,0
66531,1
66532,0
66533,1
66534,0
66535,0
66536,0
66537,1
66538,0
66539,0
66540,0
66541,0
66542,1
66543,1
66544,0
66545,0
66546,0
66547,1
66548,0
66549,0
66550,0
66551,0
66552,0
66553,0
66554,0
66555,0
66556,0
66557,0
66558,0
66559,1
66560,0
66561,1
66562,1
66563,1
66564,1
66565,0
66566,1
66567,1
66568,1
66569,0
66570,0
66571,1
66572,0
66573,0
66574,0
66575,0
66576,0
66577,0
66578,0
66579,0
66580,0
66581,1
66582,1
66583,0
66584,1
66585,0
66586,0
66587,0
66588,0
66589,0
66590,0
66591,0
66592,1
66593,0
66594,1
66595,1
66596,1
66597,0
66598,0
66599,0
66600,0
66601,0
66602,0
66603,0
66604,0
66605,0
66606,0
66607,0
66608,0
66609,1
66610,1
66611,0
66612,1
66613,0
66614,0
66615,1
66616,0
66617,1
66618,0
66619,0
66620,1
66621,0
66622,1
66623,0
66624,0
66625,0
66626,1
66627,0
66628,1
66629,1
66630,1
66631,0
66632,0
66633,0
66634,1
66635,1
66636,0
66637,0
66638,0
66639,0
66640,0
66641,0
66642,0
66643,0
66644,1
66645,0
66646,0
66647,0
66648,1
66649,1
66650,0
66651,0
66652,0
66653,1
66654,0
66655,0
66656,1
66657,0
66658,0
66659,0
66660,0
66661,1
66662,0
66663,0
66664,0
66665,0
66666,1
66667,1
66668,0
66669,0
66670,0
66671,1
66672,0
66673,0
66674,0
66675,0
66676,0
66677,0
66678,0
66679,1
66680,0
66681,0
66682,0
66683,0
66684,0
66685,1
66686,0
66687,0
66688,0
66689,0
66690,0
66691,1
66692,0
66693,0
66694,0
66695,0
66696,1
66697,1
66698,0
66699,1
66700,0
66701,0
66702,0
66703,0
66704,0
66705,0
66706,0
66707,0
66708,0
66709,1
66710,0
66711,1
66712,0
66713,0
66714,0
66715,1
66716,0
66717,0
66718,0
66719,0
66720,1
66721,1
66722,0
66723,0
66724,0
66725,0
66726,1
66727,0
66728,0
66729,1
66730,1
66731,0
66732,1
66733,0
66734,0
66735,0
66736,0
66737,1
66738,1
66739,0
66740,1
66741,0
66742,0
66743,1
66744,0
66745,0
66746,1
66747,1
66748,0
66749,1
66750,0
66751,1
66752,0
66753,0
66754,0
66755,1
66756,1
66757,0
66758,0
66759,1
66760,0
66761,1
66762,1
66763,1
66764,0
66765,1
66766,0
66767,1
66768,0
66769,0
66770,0
66771,0
66772,0
66773,0
66774,0
66775,0
66776,0
66777,1
66778,0
66779,1
66780,0
66781,0
66782,1
66783,1
66784,0
66785,1
66786,0
66787,0
66788,1
66789,0
66790,0
66791,1
66792,0
66793,0
66794,0
66795,1
66796,1
66797,1
66798,0
66799,1
66800,1
66801,1
66802,0
66803,0
66804,0
66805,0
66806,1
66807,0
66808,1
66809,1
66810,0
66811,0
66812,0
66813,0
66814,0
66815,0
66816,1
66817,1
66818,0
66819,1
66820,0
66821,0
66822,0
66823,1
66824,0
66825,0
66826,0
66827,0
66828,0
66829,0
66830,0
66831,1
66832,1
66833,0
66834,0
66835,0
66836,0
66837,0
66838,1
66839,0
66840,0
66841,0
66842,1
66843,0
66844,0
66845,1
66846,1
66847,1
66848,0
66849,0
66850,1
66851,0
66852,0
66853,0
66854,0
66855,0
66856,1
66857,1
66858,1
66859,1
66860,0
66861,1
66862,0
66863,0
66864,0
66865,1
66866,1
66867,1
66868,0
66869,0
66870,0
66871,1
66872,0
66873,1
66874,1
66875,1
66876,0
66877,0
66878,0
66879,1
66880,1
66881,1
66882,0
66883,1
66884,0
66885,1
66886,0
66887,1
66888,0
66889,1
66890,0
66891,1
66892,1
66893,0
66894,1
66895,0
66896,0
66897,0
66898,1
66899,0
66900,1
66901,1
66902,0
66903,0
66904,0
66905,0
66906,1
66907,0
66908,0
66909,0
66910,0
66911,0
66912,0
66913,0
66914,0
66915,1
66916,1
66917,1
66918,0
66919,0
66920,1
66921,1
66922,0
66923,0
66924,0
66925,1
66926,1
66927,0
66928,0
66929,0
66930,1
66931,0
66932,1
66933,0
66934,0
66935,0
66936,0
66937,0
66938,0
66939,0
66940,1
66941,0
66942,0
66943,0
66944,1
66945,0
66946,1
66947,1
66948,1
66949,0
66950,1
66951,1
66952,0
66953,0
66954,0
66955,0
66956,0
66957,1
66958,0
66959,1
66960,0
66961,0
66962,1
66963,0
66964,0
66965,1
66966,0
66967,0
66968,1
66969,0
66970,1
66971,1
66972,1
66973,0
66974,0
66975,1
66976,0
66977,0
66978,0
66979,1
66980,0
66981,1
66982,0
66983,0
66984,0
66985,0
66986,0
66987,1
66988,0
66989,0
66990,1
66991,0
66992,0
66993,0
66994,1
66995,0
66996,0
66997,0
66998,1
66999,0
67000,1
67001,0
67002,0
67003,0
67004,1
67005,0
67006,1
67007,1
67008,0
67009,0
67010,1
67011,0
67012,0
67013,0
67014,0
67015,0
67016,0
67017,0
67018,1
67019,0
67020,0
67021,1
67022,1
67023,1
67024,0
67025,0
67026,0
67027,1
67028,1
67029,0
67030,1
67031,1
67032,1
67033,0
67034,1
67035,0
67036,0
67037,0
67038,0
67039,0
67040,1
67041,0
67042,1
67043,0
67044,0
67045,0
67046,0
67047,0
67048,0
67049,0
67050,0
67051,0
67052,0
67053,1
67054,0
67055,0
67056,0
67057,0
67058,0
67059,0
67060,1
67061,1
67062,0
67063,1
67064,0
67065,0
67066,1
67067,0
67068,1
67069,0
67070,0
67071,1
67072,0
67073,0
67074,0
67075,0
67076,0
67077,0
67078,1
67079,1
67080,0
67081,1
67082,0
67083,0
67084,0
67085,0
67086,1
67087,1
67088,0
67089,0
67090,1
67091,0
67092,0
67093,0
67094,1
67095,0
67096,0
67097,0
67098,0
67099,0
67100,1
67101,0
67102,1
67103,0
67104,1
67105,0
67106,0
67107,0
67108,1
67109,0
67110,0
67111,1
67112,0
67113,0
67114,0
67115,1
67116,0
67117,0
67118,1
67119,0
67120,0
67121,0
67122,0
67123,1
67124,0
67125,1
67126,0
67127,0
67128,0
67129,0
67130,0
67131,0
67132,1
67133,1
67134,0
67135,0
67136,0
67137,0
67138,0
67139,0
67140,0
67141,1
67142,0
67143,1
67144,1
67145,0
67146,0
67147,1
67148,1
67149,0
67150,1
67151,1
67152,1
67153,0
67154,0
67155,0
67156,0
67157,1
67158,1
67159,0
67160,0
67161,0
67162,0
67163,0
67164,0
67165,0
67166,1
67167,0
67168,1
67169,1
67170,0
67171,1
67172,1
67173,1
67174,1
67175,0
67176,0
67177,1
67178,1
67179,0
67180,0
67181,0
67182,0
67183,0
67184,0
67185,0
67186,0
67187,1
67188,0
67189,0
67190,0
67191,0
67192,0
67193,0
67194,1
67195,0
67196,0
67197,0
67198,0
67199,0
67200,0
67201,1
67202,1
67203,0
67204,0
67205,0
67206,0
67207,0
67208,1
67209,0
67210,0
67211,0
67212,0
67213,0
67214,1
67215,1
67216,0
67217,0
67218,0
67219,0
67220,0
67221,0
67222,0
67223,0
67224,0
67225,1
67226,1
67227,0
67228,0
67229,1
67230,1
67231,1
67232,1
67233,0
67234,0
67235,0
67236,0
67237,1
67238,0
67239,0
67240,1
67241,0
67242,1
67243,0
67244,0
67245,1
67246,1
67247,1
67248,0
67249,0
67250,1
67251,0
67252,0
67253,0
67254,1
67255,0
67256,0
67257,1
67258,0
67259,0
67260,1
67261,0
67262,1
67263,1
67264,0
67265,0
67266,0
67267,1
67268,0
67269,0
67270,1
67271,1
67272,1
67273,1
67274,1
67275,1
67276,0
67277,1
67278,1
67279,1
67280,0
67281,0
67282,0
67283,0
67284,0
67285,1
67286,0
67287,1
67288,0
67289,0
67290,1
67291,0
67292,0
67293,0
67294,0
67295,0
67296,0
67297,0
67298,0
67299,0
67300,0
67301,0
67302,0
67303,0
67304,1
67305,0
67306,1
67307,1
67308,1
67309,0
67310,0
67311,1
67312,0
67313,1
67314,0
67315,1
67316,0
67317,0
67318,0
67319,1
67320,1
67321,1
67322,0
67323,0
67324,1
67325,0
67326,0
67327,0
67328,1
67329,1
67330,1
67331,0
67332,0
67333,0
67334,0
67335,1
67336,1
67337,0
67338,0
67339,0
